floor_rate,date,block_number,charged_static_floor_gas,charged_regular_gas_8279,incremental_data_gas_8279
96,2026-04-12,24863557,78186607.15977535,81684968.22013387,3498361.060358524
96,2026-04-12,24863722,38192067.61358605,40707709.05331319,2515641.4397271336
96,2026-04-12,24863798,19970613.34715043,20073506.22097816,102892.87382772916
96,2026-04-12,24864017,36955082.44494674,37421863.83650026,466781.39155351516
96,2026-04-12,24864065,43244373.227033794,44061639.33463733,817266.1076035314
96,2026-04-12,24864111,15790229.581463017,16071155.655796658,280926.074333642
96,2026-04-12,24864134,76994639.52563606,77189631.67399798,194992.1483619159
96,2026-04-12,24864325,38797423.96694073,39441609.20929304,644185.2423523085
96,2026-04-12,24864433,48160939.82525744,49836288.808906235,1675348.983648797
96,2026-04-12,24864481,33181572.069938708,34661448.20063374,1479876.1306950357
96,2026-04-12,24864576,24481836.515194923,25572006.32428926,1090169.8090943336
96,2026-04-12,24864610,70362242.61461556,72562433.00514874,2200190.390533179
96,2026-04-12,24864917,30539341.22894889,31356706.966523997,817365.7375751047
96,2026-04-12,24864959,47247712.33560346,48456724.30977223,1209011.9741687665
96,2026-04-12,24865544,63311532.894156836,64717914.90823804,1406382.0140812001
96,2026-04-12,24865563,27527839.156624984,28025867.081700698,498027.9250757132
96,2026-04-12,24865763,29075705.78071474,31727427.95512323,2651722.174408495
96,2026-04-12,24865952,41089856.012839355,42566196.7800948,1476340.7672554494
96,2026-04-12,24866116,15513461.036708253,17078399.04511126,1564938.0084030093
96,2026-04-12,24866646,55067474.574377105,57219061.02855001,2151586.454172903
96,2026-04-12,24866710,43102198.615922764,44774543.38166817,1672344.765745407
96,2026-04-12,24866723,32902569.213020068,33547777.93096564,645208.7179455713
96,2026-04-12,24866780,5398956.383855837,5440707.090653563,41750.70679772628
96,2026-04-12,24866993,26794862.50321081,27408586.24736391,613723.7441531038
96,2026-04-13,24867215,22560563.835950706,23087467.88191568,526904.0459649771
96,2026-04-13,24867649,12682065.051268803,13207404.14950764,525339.0982388377
96,2026-04-13,24867662,52342759.57559732,53353314.79896558,1010555.2233682546
96,2026-04-13,24867765,16226860.263303332,16933770.348073818,706910.0847704869
96,2026-04-13,24867986,28746749.802684564,29577396.105333403,830646.3026488373
96,2026-04-13,24868117,2022324.3827972864,2022324.3827972864,0.0
96,2026-04-13,24868248,32213479.69598106,32657127.775451336,443648.07947027974
96,2026-04-13,24868399,39243608.629560895,39653894.392013684,410285.7624527852
96,2026-04-13,24868495,56382401.63115778,62439799.450613864,6057397.819456091
96,2026-04-13,24868497,60946853.944563985,67135140.40937026,6188286.464806278
96,2026-04-13,24868535,23866073.013838712,24297836.94941943,431763.93558071996
96,2026-04-13,24868587,12100311.326764967,13033255.618486095,932944.2917211277
96,2026-04-13,24868641,3575547.5588324727,3577852.896154537,2305.337322064326
96,2026-04-13,24868720,27173676.368842974,27328125.57474325,154449.20590027352
96,2026-04-13,24869521,18604164.362019043,18976670.626136284,372506.2641172423
96,2026-04-13,24869547,29823746.375183444,30360581.113202013,536834.7380185657
96,2026-04-13,24869918,38563678.90854025,39064732.48680654,501053.5782662856
96,2026-04-13,24870160,36810121.47098376,37521331.22532204,711209.7543382801
96,2026-04-13,24870519,25422080.648308378,26095737.12984235,673656.4815339734
96,2026-04-13,24870681,14035185.56241237,14521309.78541774,486124.22300537035
96,2026-04-13,24870684,34420435.769382454,35140814.64627707,720378.8768946157
96,2026-04-13,24870705,42336723.89521385,44047047.68018404,1710323.7849701855
96,2026-04-13,24870813,35816048.13026998,37223110.94836697,1407062.8180969935
96,2026-04-13,24870930,49741514.89627391,51296083.15600262,1554568.2597287104
96,2026-04-13,24871100,53448425.44161378,55386279.54587653,1937854.104262758
96,2026-04-13,24871163,33528275.147691287,33953805.946217254,425530.7985259655
96,2026-04-13,24871257,21978553.851429727,22222659.66461657,244105.8131868441
96,2026-04-13,24871281,36958038.78980283,37515257.08288684,557218.2930840153
96,2026-04-13,24871390,34944974.59430469,35476844.491610445,531869.8973057575
96,2026-04-13,24871775,27946197.630655304,28896218.28363234,950020.6529770369
96,2026-04-13,24871881,38706767.355276145,40505150.9149161,1798383.5596399514
96,2026-04-13,24871937,21434249.489050254,21830416.753532115,396167.26448186097
96,2026-04-13,24871951,25490233.339566726,26146473.149333436,656239.809766711
96,2026-04-13,24871990,57985366.13700287,59721261.56759459,1735895.4305917167
96,2026-04-13,24872120,30298985.319336526,30863566.823763505,564581.5044269776
96,2026-04-13,24872131,28488180.437368795,28786550.623067603,298370.1856988067
96,2026-04-13,24872148,65951941.52764732,67159068.34873302,1207126.8210856982
96,2026-04-13,24872299,25488190.863834653,26602106.424094316,1113915.560259663
96,2026-04-13,24872537,15742415.427995523,15902922.909551786,160507.48155626436
96,2026-04-13,24872654,34328267.19731096,35990581.24478246,1662314.0474715026
96,2026-04-13,24872697,31521741.675991338,32178147.71939801,656406.0434066707
96,2026-04-13,24872858,30712148.062139254,32160006.910916265,1447858.848777013
96,2026-04-13,24872884,17488313.415325593,17503926.661374547,15613.246048950168
96,2026-04-13,24873407,44221110.57540548,45330699.86329207,1109589.2878865905
96,2026-04-13,24873590,49886636.57469951,51242414.288865924,1355777.7141664135
96,2026-04-13,24873602,33320938.404683005,33682848.929598145,361910.52491514175
96,2026-04-13,24873755,38869660.333346315,39592278.74084113,722618.4074948191
96,2026-04-13,24873847,43287534.15095555,43864108.44877505,576574.2978195002
96,2026-04-13,24874216,28414617.014475796,28939481.186741326,524864.1722655299
96,2026-04-13,24874270,60936227.522460595,61910676.83278525,974449.3103246556
96,2026-04-14,24874568,15209775.105493883,15843525.399276184,633750.293782302
96,2026-04-14,24874873,45217392.69355509,45429527.276363246,212134.58280815877
96,2026-04-14,24874909,26906216.936399586,27911747.28104055,1005530.3446409629
96,2026-04-14,24874986,14440414.9538422,14615917.922464019,175502.9686218183
96,2026-04-14,24875020,12001562.041791374,12411704.740522986,410142.6987316138
96,2026-04-14,24875209,50815023.01713668,52171043.364251,1356020.347114326
96,2026-04-14,24875501,61275655.12516107,62160609.885769695,884954.7606086284
96,2026-04-14,24875702,29554299.56649023,30136720.45820965,582420.8917194197
96,2026-04-14,24876065,33325646.46611943,34237735.44744456,912088.981325131
96,2026-04-14,24876096,56594296.125193514,56880690.31613611,286394.1909425965
96,2026-04-14,24876116,28353900.410589002,28810752.53632378,456852.12573477713
96,2026-04-14,24876351,49814098.63361034,51818608.11333272,2004509.4797223764
96,2026-04-14,24876444,90970723.39792433,94765215.05484058,3794491.656916244
96,2026-04-14,24876490,19923632.599122576,20479369.89557362,555737.2964510452
96,2026-04-14,24876556,36349237.611329705,36963970.9236504,614733.3123206913
96,2026-04-14,24876620,46277481.29940528,46723405.652762584,445924.35335730744
96,2026-04-14,24876888,31596662.707341827,32789222.434810013,1192559.7274681835
96,2026-04-14,24876995,70511530.85647406,71462146.51003574,950615.6535616873
96,2026-04-14,24877382,45250017.17471447,46404189.893546194,1154172.7188317243
96,2026-04-14,24877761,38003199.21656303,39771392.422114626,1768193.2055515964
96,2026-04-14,24877897,48509159.36943083,49637521.919534445,1128362.5501036101
96,2026-04-14,24878090,35566924.576924995,36614400.66018381,1047476.0832588178
96,2026-04-14,24878276,36819056.12497946,37320048.84173546,500992.7167560046
96,2026-04-14,24878630,40091803.18045904,40978384.10025972,886580.9198006861
96,2026-04-14,24878641,29947128.77136738,30265450.355140395,318321.58377301594
96,2026-04-14,24879223,43247847.77774616,43891368.99451958,643521.2167734104
96,2026-04-14,24879312,31078160.98761785,32602757.79631427,1524596.8086964174
96,2026-04-14,24879326,41014744.40830662,42065866.71586703,1051122.307560406
96,2026-04-14,24879483,13714014.36142489,13942646.154407006,228631.79298211535
96,2026-04-14,24879676,35915255.742551506,36755372.855452515,840117.1129010072
96,2026-04-14,24880092,51730284.2097952,53321064.031895645,1590779.8221004433
96,2026-04-14,24880104,50314481.810655616,52165959.237283505,1851477.4266278883
96,2026-04-14,24880112,88755784.97378151,90097842.1414341,1342057.167652587
96,2026-04-14,24880139,11857229.971779823,11907862.98219185,50633.01041202631
96,2026-04-14,24880329,43547037.368228845,45224500.425813176,1677463.057584333
96,2026-04-14,24880342,33062758.855779827,34036129.21314601,973370.3573661827
96,2026-04-14,24880584,45802034.26761901,47050781.87876093,1248747.6111419233
96,2026-04-14,24880910,66179585.561732545,68380214.79306856,2200629.2313360157
96,2026-04-14,24880963,46754955.06099406,47671201.60699991,916246.5460058474
96,2026-04-14,24881030,34895257.112354524,35519752.13945339,624495.027098866
96,2026-04-14,24881196,50352863.4113523,50763094.66042023,410231.2490679347
96,2026-04-14,24881240,74617615.32193139,75200277.0014703,582661.6795389057
96,2026-04-14,24881242,31433116.403945304,31647874.405637145,214758.00169184155
96,2026-04-14,24881298,30979540.322790656,31466677.912595853,487137.58980519365
96,2026-04-14,24881301,38513914.891876444,39277302.234456316,763387.3425798687
96,2026-04-14,24881313,28183211.468279183,29074983.15198363,891771.683704447
