benchmark,propagation_time_s,state_demand_cap_label,state_demand_cap_multiple,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_regular_metered,included_state_metered,included_state_bytes,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,annualized_state_growth_gib,shared_fee_wei,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,shared_fee_log_return_sd,regular_binding_fraction,state_demand_cap_active_fraction,base_fee_exposure_proxy_eth_per_block
fully_optimized,5.0,5x,5.0,20,52117589.5470241,4941776.9952746015,13256134.421748146,75463969.6926242,7851232.148897433,83315201.84152189,199949001.0966653,49007.10811192776,265674.6496131066,558189.3295536997,823863.9791668063,119.9456677941104,1378691.4351965904,0.083313492063492,0.0891468253968253,0.0,0.4040111739698857,15019512.54910677,0.061955197200602,0.0669444444444444,0.111031746031746,0.0003603494790545
fully_optimized,5.0,5x,5.0,21,49588104.241817944,5070835.394118292,13349462.737947913,71801386.59795173,8056273.260840794,79857659.85879244,201356719.44082803,49352.137117850005,254440.62520504984,572766.8835778328,827207.5087828827,120.7901317120621,583450.1295809472,0.0812896825396825,0.0869642857142857,0.0,0.3979249174371414,13174989.25666638,0.0612882230837706,0.0423015873015873,0.1034523809523809,0.0001559519128543
fully_optimized,5.0,5x,5.0,22,47288691.90533435,4288567.109073876,13423658.319755612,68471939.00877154,6813447.064013868,75285386.07278597,202475849.04500267,49626.43358946144,245153.75374060016,484407.20851001824,729560.9622506184,121.46147663994196,628355.8277952428,0.086329365079365,0.091845238095238,0.0,0.413935832506021,13092690.618467478,0.0627041453459811,0.0231547619047619,0.0534722222222222,0.0001668040528923
fully_optimized,5.0,5x,5.0,23,46301595.81052833,4332319.866634756,13385344.735760896,67042667.42446408,6882959.115466875,73925626.53993197,201897945.81887963,49484.79064188226,240765.33658713897,489349.22075225133,730114.5573393903,121.11480329825224,737664.7084705377,0.0814484126984127,0.0869642857142857,0.0,0.3994935587655859,11896460.826360166,0.0611687506025469,0.0286904761904761,0.0691666666666666,0.0001924803295787
fully_optimized,5.0,5x,5.0,24,45164987.322879225,4209998.276085091,13403890.0509762,65396908.49336603,6688621.085817675,72085529.57918371,202177674.2173946,49553.35152387122,234235.8878024762,475532.61051586294,709768.4983183391,121.2826071351148,940703.468986383,0.0844246031746031,0.089563492063492,0.0,0.4001846288906581,15915904.724878462,0.0616113444340145,0.0262301587301587,0.0404960317460317,0.0002472209052164
fully_optimized,5.0,5x,5.0,25,47987366.47979107,4537131.390826221,13372670.301603004,69483588.95977809,7208352.759238015,76691941.71901534,201706770.8979971,49437.934043626745,247680.795358287,512483.3296937561,760164.1250520431,121.00012103715082,510247.9131128355,0.0854563492063492,0.0906547619047619,0.0,0.3966840460969999,15545104.084340893,0.061018763168942,0.0361706349206349,0.0671626984126984,0.0001342083039584
fully_optimized,5.0,5x,5.0,26,50481203.79440236,5432983.622236098,13362351.930671357,73094555.33722997,8631635.081898943,81726190.4191288,201551133.6741244,49399.78766522658,257952.0968452528,613672.6704729992,871624.767318252,120.90675717612304,499627.9770018876,0.0725,0.0773809523809523,0.0,0.3866313904420459,11175110.062162114,0.0594999758596811,0.0369246031746031,0.099265873015873,0.0001333573530788
fully_optimized,5.0,5x,5.0,27,46523911.57760535,4382083.382372934,13404429.724455362,67364570.8443014,6962020.739449318,74326591.58375168,202185814.38629347,49555.346663307224,240962.1528157148,494970.16712694406,735932.3199426589,121.28749027026016,1077295.511983333,0.084265873015873,0.0891666666666666,0.0,0.3988579520250793,15009919.885597255,0.0611107244646673,0.0235912698412698,0.0624007936507936,0.0002729924259661
fully_optimized,5.0,5x,5.0,28,43513802.59873925,3522611.322472108,13422450.207383905,63006065.88029821,5596537.296100044,68602603.17639805,202457626.47315055,49621.96727283102,225398.89059151217,397890.0816951406,623288.9722866528,121.4505452597513,1187583.8169039898,0.0892261904761904,0.0950595238095238,0.0,0.4206588809163361,14576778.64421468,0.0636138520003237,0.0240079365079365,0.0183928571428571,0.0002847556030321
fully_optimized,5.0,5x,5.0,29,44912215.833956055,3811451.28001062,13417599.49738405,65030906.53231809,6055430.840402159,71086337.3727212,202384460.75316888,49604.03449832571,233706.06852396845,430515.46774572704,664221.5362696955,121.40665451213714,594953.130315414,0.0909325396825396,0.09625,0.0,0.4193383795529349,16533367.30969678,0.0635328637158848,0.0260119047619047,0.0396428571428571,0.0001541845901851
fully_optimized,5.0,5x,5.0,30,43699273.15236024,3887831.7029244783,13411875.71127588,63274619.057045616,6176779.989200482,69451399.04624683,202298125.9832904,49582.87401551235,229050.68742475065,439142.87790569226,668193.5653304429,121.3548638976798,587338.0370013546,0.0870436507936508,0.0928174603174603,0.0,0.4191323183431829,13768021.606592895,0.0634769863305615,0.0262698412698412,0.0421230158730158,0.0001520623658129
fully_optimized,5.0,5x,5.0,31,55374556.07825949,5725566.145069344,13293434.2031661,80179913.49853191,9096474.614656154,89276388.11318763,200511612.62415817,49145.00309415642,277403.2477248516,646720.7911015878,924124.0388264394,120.28316793166388,892123.7304158998,0.0779365079365079,0.0828571428571428,0.0,0.395647032453253,14555172.765583264,0.0605111020969463,0.0564087301587301,0.1689682539682539,0.0002233976689381
fully_optimized,5.0,unrestricted,inf,0,46569111.46727152,3521197.4222644996,13418362.795273531,67430018.28984755,5594290.966737921,73024309.25658579,202395973.96250793,49606.85636335979,242467.19473647609,397730.3771982166,640197.5719346927,121.41356107118494,515801.87527531746,0.0768849206349206,0.0820436507936508,0.0,0.3831308263903306,13912017.032536663,0.0592481438245471,0.015595238095238,0.0,0.0001366779397362
fully_optimized,5.0,unrestricted,inf,1,47272847.77554333,4470859.212871062,13415383.638084818,68448997.40804325,7103063.051783197,75552060.4598254,202351037.82312763,49595.84260370775,244572.06031661067,504997.6777478617,749569.7380644723,121.38660472123324,547695.8851964016,0.0798809523809523,0.0847420634920635,0.0,0.3935874009667715,15532928.086619038,0.0605881954049196,0.0219047619047619,0.0,0.0001470749052551
fully_optimized,5.0,unrestricted,inf,2,49955343.82564481,3721571.843378214,13404114.45051585,72333133.30889302,5912635.17740719,78245768.48630087,202181058.94950932,49554.181115075815,255762.75988853205,420363.301324118,676126.06121265,121.28463757263424,517930.6526957717,0.0764484126984127,0.081765873015873,0.0,0.3906583209389608,11841852.968521511,0.0599648140872156,0.0223015873015873,0.0,0.0001369394225445
fully_optimized,5.0,unrestricted,inf,3,48070888.930964015,4144068.775196319,13414411.949293118,69604525.7831941,6583875.805438903,76188401.58863258,202336381.34808812,49592.25033041376,249022.9629789214,468085.6650276098,717108.6280065312,121.37781257585377,2797650.3165665423,0.0812698412698412,0.0862896825396825,0.0,0.3989170209051423,12813965.512007693,0.0611660888926228,0.0201587301587301,0.0,0.0006601931623198
fully_optimized,5.0,unrestricted,inf,4,42189540.57731544,3315509.8843170274,13442449.954284998,61088592.91352463,5267505.558957481,66356098.47248186,202759292.80270267,49695.90509870163,221262.8034996006,374497.3197344265,595760.1232340271,121.63150925132248,706713.7745212212,0.0920238095238095,0.0979365079365079,0.0,0.4230039517698847,16946551.983478766,0.0639460720690792,0.0187896825396825,0.0,0.0001826226318822
fully_optimized,5.0,unrestricted,inf,5,50113746.14500328,4350448.313943587,13398693.545382071,72562492.87696275,6911760.627242202,79474253.50420523,202099292.68703112,49534.14036446841,256323.17903469337,491396.88616872847,747720.0652034217,121.23558752036,577224.6696003117,0.0876388888888888,0.0938095238095238,0.0,0.4124404279692216,14898542.660944624,0.0627560146373271,0.0314682539682539,0.0,0.0001533941247439
fully_optimized,5.0,unrestricted,inf,6,47854734.131974205,4276253.137763533,13429790.429885557,69291543.17326035,6793883.282093888,76085426.45535444,202568342.77326727,49649.10362089884,248435.34224189763,483016.306533576,731451.6487754736,121.51696189839592,324940.45749828976,0.0949404761904761,0.0993849206349206,0.0,0.4030439976489405,21267368.909740508,0.0618230068535358,0.0199007936507936,0.0,8.565668463905077e-05
fully_optimized,5.0,unrestricted,inf,7,46886260.4463124,5359266.253454741,13392166.457191993,67889236.01557969,8514516.851703176,76403752.86728218,202000841.30428436,49510.01012359911,242860.77196906408,605346.0606935868,848206.8326626508,121.17652837635806,321070.60247838934,0.0769047619047619,0.0819246031746031,0.0,0.3836329596540846,12181017.090547774,0.059214959533464,0.0225992063492063,0.0,8.592685367464336e-05
fully_optimized,5.0,unrestricted,inf,8,49032921.63774167,4323738.828358047,13416251.172776133,70997506.68769544,6869326.018778472,77866832.70647317,202364123.2890275,49599.04982574204,254116.70605457167,488379.9653594784,742496.67141405,121.3944544475992,690419.8965456067,0.0840873015873015,0.0888888888888888,0.0,0.3952534478323684,16877311.210581876,0.0605705673982169,0.0198412698412698,0.0,0.0001864796645071
fully_optimized,5.0,unrestricted,inf,9,50704570.074658275,5077842.602965594,13399962.92294917,73417979.85379098,8067405.941135317,81485385.79492645,202118439.35291,49538.83317473285,260788.79448260463,573558.369962641,834347.1644452456,121.24707324728176,1152236.4443230473,0.0841666666666666,0.088531746031746,0.0,0.3892440277279824,17672447.64662617,0.0601019253246883,0.0285714285714285,0.0,0.0002899534687734
fully_optimized,5.0,unrestricted,inf,10,44376156.6237824,5003237.840423178,13408447.959432509,64254716.45250867,7948877.866984391,72203594.31949313,202246423.46313763,49570.2018292004,231901.9988486831,565131.5262534076,797033.5251020908,121.32384852239736,413202.38815268973,0.083829365079365,0.0888095238095238,0.0,0.3932213156659776,14519615.296473645,0.0607219130141089,0.0208333333333333,0.0,0.0001088332213428
fully_optimized,5.0,unrestricted,inf,11,46691546.46432144,3610477.633976748,13429464.49806729,67607298.76246761,5736134.613087319,73343433.3755543,202563426.57828915,49647.898671149305,243729.3424816809,407814.8592713101,651544.201752991,121.5140127649348,454495.01678360975,0.0759126984126984,0.0816666666666666,0.0,0.3878315557900436,11866671.684547417,0.0598728880708348,0.0168650793650793,0.0,0.0001208710095898
fully_optimized,5.0,unrestricted,inf,12,46280736.25568549,3557169.747012919,13418151.371004004,67012463.7095925,5651441.880833305,72663905.59042549,202392784.9429826,49606.07474092711,240142.02507214577,401793.5649650884,641935.5900372341,121.41164803798912,366805.3657719749,0.0767857142857142,0.0826190476190476,0.0,0.3927883330727411,13083545.706678435,0.0605017608033145,0.0196825396825396,0.0,9.711768032805286e-05
fully_optimized,5.0,unrestricted,inf,13,44119596.017707,4122457.167371363,13430748.905060878,63883228.01704053,6549540.433707942,70432768.45074946,202582799.9406319,49652.647044272526,230616.0128408968,465644.56562269427,696260.578463591,121.5256344828272,976418.2211304656,0.0847420634920635,0.0907142857142857,0.0,0.419050584549305,12826802.06158457,0.0635526753167661,0.0208333333333333,0.0,0.0002450372470375
fully_optimized,5.0,unrestricted,inf,14,46123713.89191381,3969504.6462222254,13423922.660220385,66785102.25631485,6306537.612566971,73091639.86888243,202479836.22634497,49627.410839790435,239342.23762168773,448368.0949694407,687710.3325911284,121.4638684754905,526713.1454538931,0.0861309523809523,0.0909126984126984,0.0,0.4025083637141149,17649791.228767104,0.0614196378494202,0.0188095238095238,0.0,0.0001378498440129
fully_optimized,5.0,unrestricted,inf,15,47250722.67335807,4147732.995834454,13419789.243998978,68416961.23646855,6589697.324075298,75006658.56054394,202417489.8123499,49612.12985596811,244547.97287792343,468499.5503290495,713047.523206973,121.42646802727523,495744.2867238448,0.0955555555555555,0.1012103174603174,0.0,0.4185276003267208,18899801.103705388,0.0637061776761082,0.0267063492063492,0.0,0.0001324307370985
fully_optimized,5.0,unrestricted,inf,16,41289699.54989844,3505491.6210753503,13443514.46264826,59785662.81619259,5569338.426115666,65355001.24230915,202775349.32242897,49699.84052020317,219539.2012198615,395956.3573174616,615495.5585373231,121.6411412573363,659574.7130133635,0.0868849206349206,0.0919444444444444,0.0,0.4027804112189897,14716747.537885318,0.0616163141556769,0.0116865079365079,0.0,0.0001696566748065
fully_optimized,5.0,unrestricted,inf,17,45551151.78281705,3832109.017997189,13414746.72645127,65956057.5897532,6088250.754525881,72044308.3442792,202341430.96181583,49593.48798083722,234567.1366013462,432848.8245377969,667415.9611391431,121.38084174472858,1570503.918829778,0.0909126984126984,0.0969841269841269,0.0,0.4282236449589255,14344812.966300322,0.0646875699760183,0.0324603174603174,0.0,0.0003773287880399
fully_optimized,5.0,unrestricted,inf,18,46382855.29056934,3743286.543210895,13414362.347664207,67160327.56554845,5947134.336230756,73107461.90177967,202335633.1815544,49592.066956263334,240115.80640795213,422816.0452971168,662931.851705069,121.37736376473684,718719.5380929272,0.0774603174603174,0.0830952380952381,0.0,0.4024194570682572,12827680.075255122,0.0613576207653194,0.0227380952380952,0.0,0.0001859554433369
fully_optimized,5.0,unrestricted,inf,19,47291815.44722723,3694421.9275071626,13388297.43088898,68476461.75958835,5869500.83675804,74345962.5963471,201942482.81757417,49495.70657293484,242202.11606799503,417296.6325221885,659498.7485901836,121.14152021116834,1456035.3695638955,0.0826388888888888,0.0876388888888888,0.0,0.3984884982729782,16769884.023185674,0.0610843272421677,0.0293650793650793,0.0,0.0003461207102497
fully_optimized,5.0,unrestricted,inf,20,49230720.70090612,4185922.9949606135,13401037.526627678,71283911.00219934,6650371.56113471,77934282.56333393,202134648.14539513,49542.80591798901,253258.6416480235,472813.23142560065,726071.8730736242,121.25679659887692,1383185.1896212003,0.0868849206349206,0.0928571428571428,0.0,0.4058782823691702,16136389.005429788,0.0623713125063147,0.0309325396825396,0.0,0.0003616012868712
fully_optimized,5.0,unrestricted,inf,21,47608899.53278917,4619472.018526058,13408651.612352408,68935585.52242571,7339171.164029538,76274756.68645513,202249495.26345295,49570.95472143455,245850.78545976136,521783.96382086305,767634.7492806244,121.32569123798052,588003.2215452242,0.0820039682539682,0.0876190476190476,0.0,0.3966855470565703,13558337.502088943,0.0613223926163425,0.025079365079365,0.0,0.0001571795635133
fully_optimized,5.0,unrestricted,inf,22,46660034.62254165,4148184.81691221,13431120.432422131,67561671.00620176,6590415.153345003,74152086.1595471,202588403.8763177,49654.02055792101,242399.19189536688,468550.5849477124,710949.7768430794,121.52899617908189,630761.395434104,0.085813492063492,0.0914484126984127,0.0,0.414292106238114,12933335.561678773,0.0627307293156481,0.0198214285714285,0.0,0.0001674518337471
fully_optimized,5.0,unrestricted,inf,23,45351707.56461054,4114452.9555903734,13412685.561883816,65667271.16334864,6536823.768240974,72204094.93159017,202310341.3708952,49585.86798306254,236598.36004429928,464740.464605609,701338.8246499083,121.36219168034228,740104.6346411903,0.0817063492063492,0.0872023809523809,0.0,0.3998580754989035,12061957.852111116,0.061225494254872,0.0199007936507936,0.0,0.0001931452422248
fully_optimized,5.0,unrestricted,inf,24,44953775.524867766,4169447.670392,13407251.855305374,65091083.13071208,6624196.442743083,71715279.57345508,202228382.01773193,49565.779906306845,233318.3993670545,470952.2914471419,704270.6908141964,121.31302579657584,943297.2302165416,0.0845833333333333,0.0896031746031746,0.0,0.4001789138072203,15709680.643724548,0.0616134514677007,0.0252380952380952,0.0,0.0002479056937057
fully_optimized,5.0,unrestricted,inf,25,46826361.996602066,4233041.499351204,13414968.062289003,67802505.70374332,6725230.9319305895,74527736.6356732,202344769.48255548,49594.30624572438,242578.01649934417,478135.4154093187,720713.4319086629,121.38284446090802,512917.0394222961,0.0859325396825396,0.0910119047619047,0.0,0.3965350557846597,15686430.56573955,0.0610662782120706,0.0239285714285714,0.0,0.0001349483397737
fully_optimized,5.0,unrestricted,inf,26,47981806.27508072,4902432.372825694,13402094.886772867,69475538.02873082,7788723.507784592,77264261.53651516,202150596.84493223,49546.71491297359,246939.28557470004,553745.2301037854,800684.5156784854,121.26636392557492,504243.178251881,0.0730753968253968,0.0779761904761904,0.0,0.3871394024476067,11232308.297112929,0.0596527013090384,0.0225396825396825,0.0,0.0001346184209147
